,SPY_Close,SPY_Volume,TLT_Close,TLT_Volume,GLD_Close,GLD_Volume,USO_Close,USO_Volume,VIX_Close,TNX_Close,News_Sentiment,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30,Z_31,Regime
2011-12-22,98.13079833984376,119465400,82.2101821899414,5247400,156.0399932861328,9888400,306.239990234375,672100,21.15999984741211,1.950999975204468,-0.3502473013539029,-0.9949237,0.74704975,0.93699646,-0.84528375,-0.9686472,-0.63489157,-0.8425746,-0.70706046,0.913311,-0.8465463,0.96671295,-0.31777036,0.85488737,-0.9281414,0.017567035,0.51336044,0.33812147,-0.93978345,-0.5388176,-0.6178343,-0.44576266,-0.22155796,-0.5321572,-0.8966506,-0.7241927,-0.8875651,-0.045558687,0.108087875,-0.3629269,0.8654166,0.48727718,-0.0692442,1
2011-12-23,99.0081558227539,92187200,81.2960205078125,5409700,156.30999755859375,3565100,307.9200134277344,270275,20.729999542236328,2.0299999713897705,-0.5531198923857344,-0.9947029,0.7231798,0.9367386,-0.85136896,-0.9689762,-0.64059496,-0.8585965,-0.7083901,0.9171163,-0.85464495,0.96685255,-0.31869492,0.85510594,-0.9355684,0.019521719,0.52012455,0.37499106,-0.9401598,-0.54420346,-0.6202961,-0.44396597,-0.22997263,-0.51928854,-0.9017285,-0.72483456,-0.88393474,-0.042854644,0.12567894,-0.34840983,0.8738865,0.48792726,-0.056961607,1
2011-12-27,99.0865249633789,86075700,81.68214416503906,4270300,154.91000366210938,4918600,312.4800109863281,979263,21.90999984741211,2.009000062942505,0.3704710190126565,-0.99454874,0.70561653,0.9366931,-0.8543745,-0.9690154,-0.64336884,-0.86837643,-0.7091998,0.9200644,-0.8598143,0.9668961,-0.31932074,0.8553856,-0.93988544,0.020573873,0.5226162,0.39943695,-0.9402613,-0.5474055,-0.6224768,-0.44196245,-0.23381448,-0.51033163,-0.9050521,-0.725071,-0.8811348,-0.041268073,0.13518187,-0.33763698,0.8792884,0.48822728,-0.04985139,1
2011-12-28,97.7861328125,119107100,83.19234466552734,8302300,151.02999877929688,16436100,306.7200012207031,706788,23.520000457763672,1.9079999923706052,0.7637666561880523,-0.99444276,0.69330996,0.93671817,-0.8557357,-0.9689548,-0.64473116,-0.87441605,-0.70966184,0.92235005,-0.86303085,0.96688336,-0.31975928,0.8555855,-0.9424483,0.021209005,0.5233221,0.4153996,-0.9402386,-0.5493642,-0.62429005,-0.4402899,-0.23524787,-0.50422686,-0.90722144,-0.7251627,-0.8790118,-0.040273484,0.14040184,-0.3300418,0.88270736,0.48843423,-0.0455159,1
2011-12-29,98.79666900634766,123507200,83.34410095214844,4305000,150.33999633789062,19812200,307.2799987792969,1115538,22.649999618530277,1.8969999551773071,-0.5594270295276565,-0.9943166,0.5367079,0.9376835,-0.9072536,-0.9803504,-0.58408046,-0.8375876,-0.6576564,0.9214647,-0.8425446,0.96328515,-0.4490406,0.8742561,-0.8482904,-0.022429837,0.49552983,0.27625751,-0.9519932,-0.45791927,-0.6570748,-0.13230081,-0.18382029,-0.38841677,-0.88734704,-0.664821,-0.91198534,-0.33309233,-0.21425834,-0.4440904,0.88985926,0.18497197,-0.48465985,1
2011-12-30,98.31097412109376,95599000,83.61304473876953,5948800,151.99000549316406,10852700,304.8800048828125,514288,23.399999618530277,1.871000051498413,0.2251876946762283,-0.9953724,0.5721575,0.9473911,-0.9124891,-0.97956663,-0.48749685,-0.76095784,-0.67342013,0.91747665,-0.8129004,0.96345276,-0.44504172,0.8791513,-0.7686656,-0.06424657,0.35453132,0.13181923,-0.95927805,-0.3799034,-0.6815851,-0.0016364977,-0.113054715,-0.42886055,-0.8605114,-0.63169974,-0.93024004,-0.3990346,-0.44685268,-0.4455022,0.86459464,0.09238831,-0.65924686,1
2012-01-03,99.8776626586914,193697900,82.35790252685547,9076900,155.9199981689453,13385800,317.5199890136719,1546238,22.96999931335449,1.9600000381469729,-0.2602570276487307,-0.9962225,0.6434068,0.9508625,-0.9073585,-0.9773281,-0.4249093,-0.6896748,-0.6771736,0.9114121,-0.78120977,0.9640436,-0.4397179,0.87996966,-0.6813638,-0.0853598,0.27943006,0.0009024739,-0.96451724,-0.32719594,-0.69647634,0.05230502,-0.058531526,-0.46398273,-0.8354366,-0.6198652,-0.94267493,-0.41913724,-0.5523934,-0.46410108,0.8360449,0.06071344,-0.7293715,1
2012-01-04,100.03435516357422,127186500,81.37870025634766,8417100,156.7100067138672,11549700,318.1600036621094,1726600,22.21999931335449,1.995000004768372,-0.1948501535058784,-0.9968622,0.7843576,0.95123,-0.82558066,-0.95727116,-0.46125224,-0.70742494,-0.7209727,0.9116858,-0.7942947,0.96674675,-0.29715273,0.86885536,-0.81854457,-0.0659196,0.26989675,0.10899794,-0.9539306,-0.4085069,-0.65256995,-0.26970643,-0.08703451,-0.58072853,-0.8433445,-0.67121583,-0.9321975,-0.13698587,-0.292003,-0.3639727,0.80693793,0.33990666,-0.4508494,1
2012-01-05,100.30071258544922,173895000,81.23394775390625,6465800,157.77999877929688,11621600,313.3599853515625,1474950,21.479999542236328,1.993000030517578,-0.2369575696955476,-0.9963596,0.81346714,0.9459199,-0.81473833,-0.9615125,-0.5479251,-0.7611078,-0.7126472,0.9142366,-0.8128414,0.96752375,-0.30560532,0.8605498,-0.8692461,-0.025449911,0.37610802,0.17884111,-0.9475563,-0.48049536,-0.63335484,-0.37984756,-0.15147984,-0.5800453,-0.86142904,-0.7026425,-0.91860855,-0.08066904,-0.099476516,-0.38728878,0.81962276,0.44400638,-0.25228098,1
2012-01-06,100.0421905517578,148050000,81.875244140625,7348500,157.1999969482422,9790500,313.760009765625,1220075,20.6299991607666,1.9609999656677248,-0.3455963078719264,-0.9957539,0.7960149,0.94157,-0.82664907,-0.96577805,-0.59933585,-0.80315125,-0.7076191,0.9173347,-0.83040285,0.96775275,-0.31265038,0.8567782,-0.9002786,-0.0012085713,0.45168677,0.25039598,-0.9446611,-0.5158351,-0.6255592,-0.4207672,-0.18763359,-0.56132025,-0.87735707,-0.71663046,-0.9071198,-0.061963245,0.015679052,-0.38375357,0.8400037,0.47481883,-0.14946698,1
2012-01-09,100.28504943847656,99530200,81.73043060302734,5582400,156.5,8771900,312.6400146484375,938663,21.06999969482422,1.9600000381469729,0.0194086511779307,-0.995276,0.7676517,0.9389987,-0.8392012,-0.9679575,-0.6239511,-0.8321749,-0.70665413,0.9202256,-0.8437276,0.9678138,-0.31600595,0.85591143,-0.9192253,0.010436039,0.49162444,0.31104887,-0.9432586,-0.5319534,-0.62304133,-0.4355134,-0.20986192,-0.5418222,-0.8888632,-0.7219631,-0.8983015,-0.052018326,0.07722948,-0.36957818,0.856646,0.4832195,-0.09801406,1
2012-01-10,101.1545639038086,115282000,81.59248352050781,8932500,158.63999938964844,8371400,314.7200012207031,882788,20.690000534057617,1.972000002861023,-0.3323800465644151,-0.9949373,0.74100256,0.9377377,-0.8475524,-0.9688372,-0.63552094,-0.85125583,-0.70699036,0.9226189,-0.8529381,0.9677759,-0.31768999,0.85608953,-0.93029976,0.015828256,0.51027983,0.3558015,-0.9423952,-0.5401338,-0.62286335,-0.44002286,-0.22314657,-0.5262996,-0.8966145,-0.72389615,-0.8916465,-0.046558365,0.109120846,-0.35508835,0.8681635,0.48570022,-0.07187086,1
2012-01-11,101.20938110351562,111540700,82.65450286865234,8634500,159.6699981689453,7968500,311.3599853515625,1107638,21.049999237060547,1.9040000438690183,0.1081827303119355,-0.99470603,0.7196359,0.93719137,-0.8522456,-0.9690947,-0.64103556,-0.8634468,-0.70764303,0.9244973,-0.85899276,0.9676714,-0.31866658,0.8563993,-0.9367292,0.01845822,0.51834965,0.38657212,-0.94175947,-0.544783,-0.6236441,-0.44068262,-0.23023513,-0.5151884,-0.9017068,-0.72460264,-0.8866597,-0.043552775,0.12584843,-0.34319702,0.8756474,0.48666564,-0.058025688,1
2012-01-12,101.45223999023438,118983700,82.53727722167969,7205400,160.3800048828125,8602500,304.4800109863281,2293825,20.46999931335449,1.932999968528748,-0.0200952437796547,-0.9945499,0.7037911,0.9369782,-0.8546251,-0.96909696,-0.6436912,-0.8711597,-0.70827425,0.9259382,-0.86281735,0.96753055,-0.31930304,0.8565739,-0.9405113,0.019874036,0.5216064,0.4070042,-0.9412652,-0.5476048,-0.6247295,-0.44007564,-0.23355904,-0.50754005,-0.90502566,-0.7248791,-0.8829557,-0.041795727,0.13486595,-0.33428442,0.88039625,0.48722565,-0.05027835,1
2012-01-13,100.92738342285156,179836200,83.35785675048828,9819000,159.25999450683594,8910300,305.2799987792969,1408650,20.90999984741211,1.8530000448226929,-0.0955792187465639,-0.99444467,0.6925671,0.93690443,-0.8557206,-0.9690146,-0.64497685,-0.8760413,-0.70877063,0.9270338,-0.8651363,0.9673777,-0.3197399,0.8566053,-0.9427785,0.02071458,0.5227762,0.4203316,-0.9408843,-0.5493733,-0.6258132,-0.43920547,-0.23484734,-0.5023635,-0.90718585,-0.7250018,-0.8802321,-0.040690314,0.13986911,-0.32794732,0.88339436,0.48764518,-0.04570264,1
2012-01-17,101.3190460205078,132209200,83.7440185546875,5449900,160.5,8313300,310.32000732421875,1271813,22.200000762939453,1.850000023841858,-0.3630254648166391,-0.9943738,0.68484163,0.93688375,-0.85616,-0.96891874,-0.64559853,-0.87913996,-0.70912373,0.9278654,-0.86647534,0.9672296,-0.32004327,0.8565487,-0.9441615,0.021249464,0.5230832,0.4289403,-0.94059837,-0.5504993,-0.62676436,-0.438424,-0.23513798,-0.4989012,-0.90859413,-0.7250659,-0.87824917,-0.039956283,0.14271393,-0.3235942,0.8852929,0.48798254,-0.042879198,1
2012-01-18,102.4392547607422,163395200,82.73035430908203,5804000,161.60000610351562,9341200,310.6400146484375,1556900,20.88999938964844,1.8969999551773071,-0.2307085322273331,-0.99432606,0.6796237,0.9368812,-0.8562888,-0.9688351,-0.64589655,-0.88111085,-0.70936203,0.9284977,-0.86719924,0.9670958,-0.32025293,0.8564547,-0.94501656,0.02160376,0.5230646,0.43446758,-0.9403897,-0.55122197,-0.627542,-0.4378219,-0.23499717,-0.49660966,-0.9095149,-0.72510475,-0.8768186,-0.039453197,0.14436227,-0.32067534,0.88650143,0.48825136,-0.041082107,1
2012-01-19,102.97977447509766,126328900,81.59248352050781,8625700,161.22000122070312,8114200,309.5199890136719,1315213,19.8700008392334,1.972000002861023,0.3021564903303024,-0.994294,0.6761454,0.93688375,-0.8562848,-0.9687701,-0.64603716,-0.8823645,-0.70951945,0.9289801,-0.86755174,0.96698064,-0.3203966,0.8563553,-0.94555044,0.021843236,0.5229491,0.43800062,-0.94024104,-0.5516875,-0.6281492,-0.4373932,-0.23471226,-0.4951091,-0.910119,-0.725131,-0.87579495,-0.039102606,0.14533122,-0.3187534,0.8872744,0.48845932,-0.039915625,1
2012-01-20,103.3636245727539,138230200,80.66847229003906,6548200,162.07000732421875,11616700,302.239990234375,1650700,18.280000686645508,2.0280001163482666,0.2003668750497523,-0.99427253,0.6738491,0.936887,-0.8562342,-0.9687225,-0.6461026,-0.8831606,-0.7096231,0.92934984,-0.8676906,0.9668851,-0.3204942,0.8562668,-0.9458859,0.02200664,0.52282757,0.4402499,-0.9401375,-0.55198765,-0.628608,-0.43710285,-0.23441704,-0.4941368,-0.9105166,-0.7251495,-0.87506765,-0.038856246,0.1459075,-0.3175064,0.8877703,0.4886153,-0.039150175,1
2012-01-23,103.0972671508789,129295800,80.1581802368164,7274800,163.16000366210938,8832100,307.1199951171875,1058813,18.670000076293945,2.066999912261963,-0.3910220979194204,-0.99425817,0.6723449,0.9368898,-0.85617536,-0.96868914,-0.6461334,-0.88366437,-0.70969206,0.9296344,-0.86771435,0.9668079,-0.32055992,0.856195,-0.9460976,0.022118548,0.5227297,0.44167587,-0.9400666,-0.55218107,-0.62894595,-0.43691352,-0.23416528,-0.49351388,-0.91077924,-0.72516274,-0.87455404,-0.03868244,0.14625387,-0.31670788,0.888089,0.4887291,-0.038645554,1
2012-01-24,102.97977447509766,103083300,80.302978515625,5776500,162.00999450683594,7502100,304.79998779296875,808288,18.90999984741211,2.063999891281128,0.0397329221716903,-0.9942486,0.6713663,0.936892,-0.85612357,-0.9686664,-0.6461487,-0.8839817,-0.7097388,0.9298542,-0.86768216,0.966747,-0.32060388,0.85614026,-0.9462314,0.02219523,0.5226612,0.4425758,-0.94001865,-0.5523054,-0.62918997,-0.43679398,-0.23397106,-0.49311957,-0.91095304,-0.7251722,-0.8741932,-0.038559634,0.14646436,-0.31620276,0.88829374,0.48881012,-0.03831283,1
2012-01-25,103.84144592285156,198613200,80.10987854003906,12867600,166.4199981689453,28957700,306.79998779296875,1774825,18.309999465942383,2.006999969482422,0.3005548493487156,-0.99424225,0.6707336,0.9368935,-0.85608304,-0.96865124,-0.64615774,-0.88418037,-0.70977134,0.9300249,-0.8676281,0.9666998,-0.32063308,0.85610056,-0.94631606,0.02224774,0.52261806,0.44314086,-0.9399867,-0.55238515,-0.62936324,-0.43672094,-0.23383078,-0.49287364,-0.91106826,-0.7251789,-0.8739408,-0.038472887,0.14659384,-0.31588715,0.8884252,0.4888665,-0.038093977,1
2012-01-26,103.30876159667967,184880500,81.17186737060547,7638500,167.27000427246094,19143800,306.9599914550781,881725,18.56999969482422,1.930999994277954,-0.6677621124485488,-0.99416965,0.51747274,0.9377957,-0.90701604,-0.9801664,-0.58515424,-0.8453221,-0.65766233,0.92780524,-0.8458895,0.96311367,-0.4494234,0.8746456,-0.8539787,-0.021741102,0.49535424,0.29478604,-0.95167035,-0.46032542,-0.6606549,-0.1319169,-0.18252689,-0.38092193,-0.89038026,-0.66494846,-0.9087856,-0.33218068,-0.21007475,-0.43544918,0.893066,0.18540123,-0.47987837,1
2012-01-27,103.26177978515624,135259100,81.427001953125,5165300,168.97000122070312,13030100,306.3999938964844,905850,18.530000686645508,1.8980000019073489,0.217344076951974,-0.9952743,0.558351,0.94741434,-0.91222143,-0.97946125,-0.48866978,-0.7681989,-0.673923,0.92259645,-0.8152248,0.96328217,-0.44543102,0.879376,-0.7744705,-0.06370416,0.3551032,0.14294612,-0.95897645,-0.38259447,-0.6839677,-0.001742728,-0.112688705,-0.42386812,-0.8629996,-0.6317657,-0.9280095,-0.39851126,-0.44416264,-0.4399689,0.8668462,0.09312691,-0.6563375,1
2012-01-30,102.90927124023438,147311800,82.385498046875,8388400,168.02999877929688,8438000,304.0799865722656,668700,19.399999618530277,1.837000012397766,-0.2650495035783387,-0.99623483,0.7308736,0.9504635,-0.8363057,-0.95883346,-0.49622536,-0.7671114,-0.72834605,0.9209001,-0.81707424,0.96593446,-0.30262432,0.8678702,-0.8644719,-0.05281513,0.30364835,0.20247734,-0.95055073,-0.44519758,-0.6514636,-0.2730021,-0.12298467,-0.5595249,-0.8638155,-0.67574275,-0.9200446,-0.1282688,-0.22402625,-0.33509818,0.83296645,0.3593376,-0.3965818,1
2012-01-31,102.8700942993164,157212000,83.33716583251953,7998300,169.30999755859375,11192500,302.5599975585937,1210913,19.440000534057617,1.7990000247955322,0.2282394674372637,-0.9958995,0.7738643,0.94549257,-0.8247663,-0.96224165,-0.5658726,-0.80215895,-0.7194716,0.92148626,-0.8274689,0.96673876,-0.30893958,0.86014587,-0.8933169,-0.018349944,0.39422196,0.24664348,-0.94563234,-0.5005652,-0.63580406,-0.37443984,-0.17016228,-0.56080914,-0.8753786,-0.70559233,-0.90939355,-0.07505397,-0.053612545,-0.36216557,0.8381673,0.45325667,-0.21922688,1
2012-02-01,103.77095794677734,166234500,82.382568359375,7925200,169.55999755859375,7734200,299.0400085449219,1295413,18.549999237060547,1.8459999561309812,-0.3053036626170067,-0.9954237,0.76579887,0.94132787,-0.83332837,-0.9660155,-0.6083866,-0.828952,-0.7115985,0.9229727,-0.8393336,0.9670702,-0.31450114,0.85693985,-0.9134307,0.0024233395,0.46068344,0.2988414,-0.9435017,-0.52656186,-0.6288185,-0.41506466,-0.19716059,-0.5456614,-0.8865267,-0.7184109,-0.90032524,-0.058090456,0.043499235,-0.36445662,0.8523876,0.4789846,-0.13018869,1
2012-02-02,103.93547058105467,113090400,82.34801483154297,5596900,171.0500030517578,11509600,297.0400085449219,1146975,17.979999542236328,1.825000047683716,-0.7219528402658076,-0.99504477,0.7452412,0.9389109,-0.8429619,-0.96796155,-0.6285372,-0.8477096,-0.7086906,0.9245952,-0.84902996,0.9672477,-0.3170864,0.8562513,-0.9265429,0.0123807015,0.49538222,0.34434596,-0.9424993,-0.5378739,-0.62612265,-0.43114534,-0.21437113,-0.53025717,-0.8948094,-0.7229141,-0.8933268,-0.049448635,0.093076855,-0.35549253,0.8646329,0.48515177,-0.08669435,1
2012-02-03,105.39250946044922,160598500,80.57841491699219,12467400,167.63999938964844,23355300,300.7200012207031,1430913,17.100000381469727,1.9490000009536743,-0.6510169751532651,-0.9947784,0.72496414,0.9377366,-0.84943396,-0.96875083,-0.6378504,-0.86052376,-0.7080122,0.92600906,-0.8560039,0.9673178,-0.3183707,0.8563785,-0.9344611,0.016967526,0.5114941,0.37802303,-0.94187117,-0.54353005,-0.6254572,-0.43699762,-0.22490495,-0.5182808,-0.9004555,-0.7243785,-0.8880162,-0.044875134,0.11793164,-0.34513655,0.8732221,0.4866785,-0.06503986,1
2012-02-06,105.3219757080078,107694500,81.38026428222656,6180600,167.17999267578125,8807400,298.6400146484375,765763,17.760000228881836,1.901000022888184,0.0192339786645528,-0.9945694,0.5681621,0.9381201,-0.90468204,-0.98041666,-0.5802033,-0.82600355,-0.65554947,0.9243837,-0.8368876,0.96379495,-0.44841844,0.87489516,-0.8368382,-0.02465971,0.489985,0.24966781,-0.9533903,-0.45299873,-0.6580389,-0.12833488,-0.17836791,-0.39836636,-0.8819948,-0.6644217,-0.91776556,-0.33579528,-0.22797546,-0.4548477,0.88450843,0.18332146,-0.49468932,1
